System Timestamp,GPS Timestamp,Latitude,Longitude,Heading Angle,filename
13:54.1,22/09/2024 11:13,58.3893349,26.7212671,130.66818,17888
13:55.1,22/09/2024 11:13,58.3893051,26.721334,130.33034,17931
13:56.1,22/09/2024 11:13,58.3892778,26.7213972,128.7465,17953
13:57.1,22/09/2024 11:13,58.3892531,26.7214538,130.3731,17975
13:58.1,22/09/2024 11:13,58.3892325,26.721498,131.46738,17997
13:59.1,22/09/2024 11:13,58.3892163,26.7215343,130.07746,18019
14:00.1,22/09/2024 11:14,58.3891983,26.7215768,128.70848,18040
14:01.1,22/09/2024 11:14,58.3891773,26.7216269,128.78174,18062
14:02.1,22/09/2024 11:14,58.3891554,26.7216838,125.29448,18084
14:03.1,22/09/2024 11:14,58.3891317,26.7217467,126.12548,18106
14:04.1,22/09/2024 11:14,58.3891041,26.7218109,130.52134,18128
14:05.1,22/09/2024 11:14,58.3890738,26.7218817,128.90446,18171
14:06.1,22/09/2024 11:14,58.3890396,26.7219557,132.31054,18193
14:07.1,22/09/2024 11:14,58.3890026,26.7220295,134.24828,18215
14:08.1,22/09/2024 11:14,58.3889659,26.7221077,130.97684,18237
14:09.1,22/09/2024 11:14,58.3889298,26.7221891,129.78126,18259
14:10.1,22/09/2024 11:14,58.3888935,26.7222703,130.81168,18280
14:11.1,22/09/2024 11:14,58.3888574,26.7223506,130.91548,18302
14:12.1,22/09/2024 11:14,58.388821,26.7224311,130.56458,18324
14:13.1,22/09/2024 11:14,58.3887858,26.7225128,129.30616,18346
14:14.1,22/09/2024 11:14,58.3887513,26.722595,128.4666,18368
14:15.1,22/09/2024 11:14,58.3887172,26.7226771,129.24308,18411
14:16.1,22/09/2024 11:14,58.3886822,26.7227581,129.56524,18433
14:17.1,22/09/2024 11:14,58.3886471,26.7228386,130.24356,18455
14:18.1,22/09/2024 11:14,58.388611,26.7229161,132.69342,18477
14:19.1,22/09/2024 11:14,58.3885747,26.7229933,131.87386,18499
14:20.1,22/09/2024 11:14,58.3885399,26.7230712,130.2537,18520
14:21.1,22/09/2024 11:14,58.3885069,26.7231475,129.3789,18542
14:22.1,22/09/2024 11:14,58.3884751,26.7232165,132.27582,18564
14:23.1,22/09/2024 11:14,58.3884421,26.7232759,138.5735,18586
14:24.1,22/09/2024 11:14,58.3884105,26.723323,143.77722,18608
14:25.1,22/09/2024 11:14,58.3883848,26.7233567,146.41998,18651
14:26.1,22/09/2024 11:14,58.3883612,26.7233829,150.84646,18673
14:27.1,22/09/2024 11:14,58.3883321,26.7234106,153.61526,18695
14:28.1,22/09/2024 11:14,58.3883023,26.7234437,148.06888,18717
14:29.1,22/09/2024 11:14,58.388278,26.7234719,148.21942,18739
14:30.1,22/09/2024 11:14,58.3882596,26.723491,152.27984,18760
14:31.1,22/09/2024 11:14,58.3882441,26.7235097,145.51834,18782
14:32.1,22/09/2024 11:14,58.3882241,26.7235402,140.16882,18804
14:33.1,22/09/2024 11:14,58.388196,26.7235793,145.15712,18826
14:34.1,22/09/2024 11:14,58.3881598,26.7236238,147.85342,18848
14:35.1,22/09/2024 11:14,58.3881241,26.7236671,147.20384,18891
14:36.1,22/09/2024 11:14,58.3880985,26.7237042,140.04914,18913
14:37.1,22/09/2024 11:14,58.3880814,26.7237333,136.15784,18935
14:38.1,22/09/2024 11:14,58.3880624,26.7237572,150.45928,18957
14:39.1,22/09/2024 11:14,58.3880362,26.7237857,150.40714,18979
14:40.1,22/09/2024 11:14,58.3880131,26.7238152,143.34526,19000
14:41.1,22/09/2024 11:14,58.3879982,26.7238333,150.63316,19022
14:42.1,22/09/2024 11:14,58.3879848,26.7238459,155.52224,19044
14:43.1,22/09/2024 11:14,58.3879685,26.7238603,154.15584,19066
14:44.1,22/09/2024 11:14,58.3879473,26.7238866,145.55614,19088
14:45.1,22/09/2024 11:14,58.387919,26.7239248,143.77236,19131
14:46.1,22/09/2024 11:14,58.3878837,26.7239702,147.11122,19153
14:47.1,22/09/2024 11:14,58.3878428,26.7240179,148.92434,19175
14:48.1,22/09/2024 11:14,58.3878003,26.7240655,150.03154,19197
14:49.1,22/09/2024 11:14,58.3877597,26.7241039,155.4687,19219
14:50.1,22/09/2024 11:14,58.3877259,26.7241238,167.42744,19240
14:51.1,22/09/2024 11:14,58.3877005,26.7241265,182.51792,19262
14:52.1,22/09/2024 11:14,58.3876737,26.7241165,193.83482,19284
14:53.1,22/09/2024 11:14,58.3876416,26.7240835,213.1246,19306
14:54.1,22/09/2024 11:14,58.3876066,26.7240275,222.45336,19328
14:55.1,22/09/2024 11:14,58.3875698,26.7239608,223.87798,19371
14:56.1,22/09/2024 11:14,58.3875303,26.7238927,221.55832,19393
14:57.1,22/09/2024 11:14,58.3874888,26.7238216,222.13372,19415
14:58.1,22/09/2024 11:14,58.3874459,26.7237484,221.66492,19437
14:59.1,22/09/2024 11:14,58.3874022,26.7236743,221.42158,19459
15:00.1,22/09/2024 11:15,58.3873577,26.7236013,220.63692,19480
15:01.1,22/09/2024 11:15,58.3873155,26.7235282,223.35658,19502
15:02.1,22/09/2024 11:15,58.3872767,26.7234612,221.9827,19524
15:03.1,22/09/2024 11:15,58.3872397,26.723403,218.38504,19546
15:04.1,22/09/2024 11:15,58.3872071,26.7233582,214.74922,19568
15:05.1,22/09/2024 11:15,58.3871821,26.7233286,210.28904,19611
15:06.1,22/09/2024 11:15,58.3871623,26.7233033,216.0406,19633
15:07.1,22/09/2024 11:15,58.3871484,26.7232768,230.7404,19655
15:08.1,22/09/2024 11:15,58.3871395,26.7232538,235.54522,19677
15:09.1,22/09/2024 11:15,58.3871298,26.7232281,233.99602,19699
15:10.1,22/09/2024 11:15,58.3871144,26.7231951,226.71008,19720
15:11.1,22/09/2024 11:15,58.3870899,26.7231525,220.99714,19742
15:12.1,22/09/2024 11:15,58.3870579,26.7231035,217.82318,19764
15:13.1,22/09/2024 11:15,58.3870205,26.7230451,220.06608,19786
15:14.1,22/09/2024 11:15,58.3869825,26.7229791,223.08454,19808
15:15.1,22/09/2024 11:15,58.3869448,26.7229113,223.30068,19851
15:16.1,22/09/2024 11:15,58.3869081,26.7228422,225.24174,19873
15:17.1,22/09/2024 11:15,58.3868712,26.7227765,222.11604,19895
15:18.1,22/09/2024 11:15,58.3868355,26.7227163,221.17394,19917
15:19.1,22/09/2024 11:15,58.386803,26.7226543,226.75852,19939
15:20.1,22/09/2024 11:15,58.3867736,26.7225902,229.87102,19960
15:21.1,22/09/2024 11:15,58.3867451,26.7225309,226.22956,19982
15:22.1,22/09/2024 11:15,58.3867187,26.7224827,222.4953,20004
15:23.1,22/09/2024 11:15,58.3866905,26.7224351,221.5189,20026
15:24.1,22/09/2024 11:15,58.386661,26.7223806,225.0663,20048
15:25.1,22/09/2024 11:15,58.3866303,26.7223202,226.1781,20091
15:26.1,22/09/2024 11:15,58.386601,26.722255,230.83214,20113
15:27.1,22/09/2024 11:15,58.3865723,26.7221906,229.26188,20135
15:28.1,22/09/2024 11:15,58.3865433,26.7221309,226.31716,20157
15:29.1,22/09/2024 11:15,58.3865144,26.7220733,226.25,20179
15:30.1,22/09/2024 11:15,58.3864862,26.7220171,226.39398,20200
15:31.1,22/09/2024 11:15,58.3864554,26.7219587,224.28364,20222
15:32.1,22/09/2024 11:15,58.3864222,26.7218958,225.096,20244
15:33.1,22/09/2024 11:15,58.386388,26.7218281,226.5364,20266
15:34.1,22/09/2024 11:15,58.3863544,26.7217629,225.06432,20288
15:35.1,22/09/2024 11:15,58.3863215,26.7217013,224.40642,20331
15:36.1,22/09/2024 11:15,58.3862897,26.7216422,224.26076,20353
15:37.1,22/09/2024 11:15,58.3862601,26.7215882,223.73616,20375
15:38.1,22/09/2024 11:15,58.3862362,26.7215461,222.51094,20397
15:39.1,22/09/2024 11:15,58.3862188,26.721514,225.41584,20419
15:40.1,22/09/2024 11:15,58.3862023,26.7214813,227.16962,20440
15:41.1,22/09/2024 11:15,58.3861879,26.7214485,231.90618,20462
15:42.1,22/09/2024 11:15,58.3861775,26.7214201,237.32394,20484
15:43.1,22/09/2024 11:15,58.3861719,26.7213896,256.95562,20506
15:44.1,22/09/2024 11:15,58.3861742,26.7213528,284.59648,20528
15:45.1,22/09/2024 11:15,58.3861828,26.7213133,295.81604,20571
15:46.1,22/09/2024 11:15,58.3861958,26.7212781,309.33496,20593
15:47.1,22/09/2024 11:15,58.3862098,26.721256,326.77892,20615
15:48.1,22/09/2024 11:15,58.3862236,26.7212378,324.8908,20637
15:49.1,22/09/2024 11:15,58.3862363,26.7212135,311.82778,20659
15:50.1,22/09/2024 11:15,58.3862509,26.7211811,310.56308,20680
15:51.1,22/09/2024 11:15,58.3862721,26.7211462,322.22276,20702
15:52.1,22/09/2024 11:15,58.3863023,26.7211148,334.58934,20724
15:53.1,22/09/2024 11:15,58.386341,26.7210815,335.98372,20746
15:54.1,22/09/2024 11:15,58.3863827,26.7210343,326.73752,20768
15:55.1,22/09/2024 11:15,58.3864249,26.7209727,320.95994,20811
15:56.1,22/09/2024 11:15,58.3864669,26.7209037,318.42498,20833
15:57.1,22/09/2024 11:15,58.3865076,26.7208346,318.23592,20855
15:58.1,22/09/2024 11:15,58.3865476,26.7207672,318.63594,20877
15:59.1,22/09/2024 11:15,58.3865868,26.720701,318.42094,20899
16:00.1,22/09/2024 11:16,58.3866248,26.7206339,316.70036,20920
16:01.1,22/09/2024 11:16,58.3866623,26.7205674,317.30828,20942
16:02.1,22/09/2024 11:16,58.3866993,26.7205009,316.44464,20964
16:03.1,22/09/2024 11:16,58.386736,26.7204347,316.86076,20986
16:04.1,22/09/2024 11:16,58.3867739,26.7203656,316.15762,21008
16:05.1,22/09/2024 11:16,58.3868131,26.7202944,316.47906,21051
16:06.1,22/09/2024 11:16,58.3868532,26.7202231,317.37302,21073
16:07.1,22/09/2024 11:16,58.3868935,26.7201516,317.01316,21095
16:08.1,22/09/2024 11:16,58.3869339,26.7200794,316.78986,21117
16:09.1,22/09/2024 11:16,58.3869744,26.7200065,316.62874,21139
16:10.1,22/09/2024 11:16,58.3870155,26.7199337,317.35348,21160
16:11.1,22/09/2024 11:16,58.3870571,26.7198603,317.1286,21182
16:12.1,22/09/2024 11:16,58.387096,26.7197885,315.27008,21204
16:13.1,22/09/2024 11:16,58.3871338,26.7197143,313.64926,21226
16:14.1,22/09/2024 11:16,58.3871726,26.7196379,314.2482,21248
16:15.1,22/09/2024 11:16,58.3872119,26.7195639,315.79374,21291
16:16.1,22/09/2024 11:16,58.3872507,26.7194927,316.07236,21313
16:17.1,22/09/2024 11:16,58.3872892,26.7194231,316.76406,21335
16:18.1,22/09/2024 11:16,58.3873267,26.7193528,314.98636,21357
16:19.1,22/09/2024 11:16,58.3873619,26.7192815,312.7207,21379
16:20.1,22/09/2024 11:16,58.3873971,26.7192129,315.1414,21400
16:21.1,22/09/2024 11:16,58.387432,26.7191438,313.25732,21422
16:22.1,22/09/2024 11:16,58.387467,26.7190678,310.46906,21444
16:23.1,22/09/2024 11:16,58.3875023,26.7189905,311.24006,21466
16:24.1,22/09/2024 11:16,58.387539,26.7189154,313.6269,21488
16:25.1,22/09/2024 11:16,58.3875768,26.7188388,313.18934,21531
16:26.1,22/09/2024 11:16,58.3876141,26.7187612,312.03014,21553
16:27.1,22/09/2024 11:16,58.3876503,26.7186839,311.77978,21575
16:28.1,22/09/2024 11:16,58.387686,26.7186089,312.63882,21597
16:29.1,22/09/2024 11:16,58.3877205,26.718536,311.80904,21619
16:30.1,22/09/2024 11:16,58.3877537,26.7184641,311.18304,21640
16:31.1,22/09/2024 11:16,58.3877864,26.7183921,310.83666,21662
16:32.1,22/09/2024 11:16,58.3878191,26.7183185,309.98986,21684
16:33.1,22/09/2024 11:16,58.3878525,26.7182477,312.7712,21706
16:34.1,22/09/2024 11:16,58.3878856,26.718181,313.78826,21728
16:35.1,22/09/2024 11:16,58.387913,26.7181116,303.77324,21771
16:36.1,22/09/2024 11:16,58.3879273,26.7180423,285.39148,21793
16:37.1,22/09/2024 11:16,58.3879423,26.7179718,294.61392,21815
16:38.1,22/09/2024 11:16,58.3879639,26.7179019,302.97996,21837
16:39.1,22/09/2024 11:16,58.3879883,26.7178285,302.03966,21859
16:40.1,22/09/2024 11:16,58.3880137,26.7177515,302.19866,21880
16:41.1,22/09/2024 11:16,58.3880406,26.7176761,305.05646,21902
16:42.1,22/09/2024 11:16,58.3880687,26.7176004,305.34486,21924
16:43.1,22/09/2024 11:16,58.3880949,26.7175187,299.95584,21946
16:44.1,22/09/2024 11:16,58.3881197,26.7174344,299.09238,21968
16:45.1,22/09/2024 11:16,58.3881457,26.7173517,301.4645,22011
16:46.1,22/09/2024 11:16,58.3881728,26.7172729,303.90186,22033
16:47.1,22/09/2024 11:16,58.3881997,26.7171957,303.26322,22055
16:48.1,22/09/2024 11:16,58.3882253,26.7171205,302.94342,22077
16:49.1,22/09/2024 11:16,58.3882475,26.717046,298.175,22099
16:50.1,22/09/2024 11:16,58.3882657,26.7169742,294.43424,22120
16:51.1,22/09/2024 11:16,58.3882804,26.716902,290.11216,22142
16:52.1,22/09/2024 11:16,58.3882923,26.7168358,288.289,22164
16:53.1,22/09/2024 11:16,58.3883026,26.7167786,289.33902,22186
16:54.1,22/09/2024 11:16,58.3883112,26.7167234,285.20534,22208
16:55.1,22/09/2024 11:16,58.3883133,26.716674,269.13642,22251
16:56.1,22/09/2024 11:16,58.3883072,26.7166311,248.51518,22273
16:57.1,22/09/2024 11:16,58.3882908,26.7165918,225.1387,22295
16:58.1,22/09/2024 11:16,58.3882683,26.7165588,214.44024,22317
16:59.1,22/09/2024 11:16,58.3882456,26.716527,216.79996,22339
17:00.1,22/09/2024 11:17,58.3882244,26.7164992,213.14392,22360
17:01.1,22/09/2024 11:17,58.3882026,26.7164712,214.11288,22382
17:02.1,22/09/2024 11:17,58.3881794,26.7164375,218.40864,22404
17:03.1,22/09/2024 11:17,58.3881498,26.7163965,215.08294,22426
17:04.1,22/09/2024 11:17,58.3881108,26.7163564,205.94042,22448
17:05.1,22/09/2024 11:17,58.3880672,26.7163134,208.01048,22491
17:06.1,22/09/2024 11:17,58.3880205,26.7162696,205.5159,22513
17:07.1,22/09/2024 11:17,58.3879718,26.7162273,204.0123,22535
17:08.1,22/09/2024 11:17,58.387922,26.7161858,203.60032,22557
17:09.1,22/09/2024 11:17,58.3878729,26.7161398,207.18052,22579
17:10.1,22/09/2024 11:17,58.3878258,26.7160862,212.51636,22600
17:11.1,22/09/2024 11:17,58.387785,26.7160283,218.76532,22622
17:12.1,22/09/2024 11:17,58.3877514,26.7159714,222.74926,22644
17:13.1,22/09/2024 11:17,58.3877222,26.7159194,223.52046,22666
17:14.1,22/09/2024 11:17,58.3876932,26.7158792,212.75244,22688
17:15.1,22/09/2024 11:17,58.3876652,26.7158654,184.44486,22731
17:16.1,22/09/2024 11:17,58.3876393,26.7158883,144.20976,22753
17:17.1,22/09/2024 11:17,58.3876147,26.7159299,135.96916,22775
17:18.1,22/09/2024 11:17,58.3875947,26.7159728,129.3373,22797
17:19.1,22/09/2024 11:17,58.3875794,26.7160088,128.40436,22819
17:20.1,22/09/2024 11:17,58.3875651,26.7160404,131.39046,22840
17:21.1,22/09/2024 11:17,58.3875468,26.7160701,142.42918,22862
17:22.1,22/09/2024 11:17,58.387523,26.7160881,164.6809,22884
17:23.1,22/09/2024 11:17,58.3874965,26.7161005,166.63612,22906
17:24.1,22/09/2024 11:17,58.3874653,26.7161283,151.13788,22928
17:25.1,22/09/2024 11:17,58.3874318,26.7161831,135.24144,22971
17:26.1,22/09/2024 11:17,58.3873988,26.716255,129.68916,22993
17:27.1,22/09/2024 11:17,58.3873662,26.7163345,127.38696,23015
17:28.1,22/09/2024 11:17,58.3873343,26.7164182,125.43302,23037
17:29.1,22/09/2024 11:17,58.3873023,26.7165028,126.00644,23059
17:30.1,22/09/2024 11:17,58.3872688,26.7165864,128.03248,23080
17:31.1,22/09/2024 11:17,58.3872346,26.7166676,128.83316,23102
17:32.1,22/09/2024 11:17,58.3872003,26.7167477,129.26474,23124
17:33.1,22/09/2024 11:17,58.3871654,26.7168272,129.98168,23146
17:34.1,22/09/2024 11:17,58.387131,26.7169071,128.93454,23168
17:35.1,22/09/2024 11:17,58.3870972,26.7169876,128.41228,23211
17:36.1,22/09/2024 11:17,58.3870628,26.7170681,129.57704,23233
17:37.1,22/09/2024 11:17,58.387028,26.7171481,129.78094,23255
17:38.1,22/09/2024 11:17,58.3869928,26.7172275,130.49462,23277
17:39.1,22/09/2024 11:17,58.3869576,26.7173072,129.9475,23299
17:40.1,22/09/2024 11:17,58.3869217,26.7173866,131.11748,23320
17:41.1,22/09/2024 11:17,58.3868867,26.7174672,129.06234,23342
17:42.1,22/09/2024 11:17,58.3868501,26.717547,131.87228,23364
17:43.1,22/09/2024 11:17,58.3868151,26.7176287,128.16528,23386
17:44.1,22/09/2024 11:17,58.386781,26.7177121,128.0722,23408
17:45.1,22/09/2024 11:17,58.3867474,26.7177968,127.03984,23451
17:46.1,22/09/2024 11:17,58.386714,26.7178799,127.82266,23473
17:47.1,22/09/2024 11:17,58.3866801,26.7179603,129.56302,23495
17:48.1,22/09/2024 11:17,58.3866468,26.7180347,131.27682,23517
17:49.1,22/09/2024 11:17,58.3866179,26.7181031,128.1594,23539
17:50.1,22/09/2024 11:17,58.3865913,26.718175,124.20086,23560
17:51.1,22/09/2024 11:17,58.3865604,26.7182491,130.09966,23582
17:52.1,22/09/2024 11:17,58.386526,26.7183244,131.51282,23604
17:53.1,22/09/2024 11:17,58.3864906,26.7184005,131.43288,23626
17:54.1,22/09/2024 11:17,58.3864551,26.7184778,130.7367,23648
17:55.1,22/09/2024 11:17,58.3864194,26.7185557,131.0456,23691
17:56.1,22/09/2024 11:17,58.386384,26.718635,130.10874,23713
17:57.1,22/09/2024 11:17,58.38635,26.7187126,129.94544,23735
17:58.1,22/09/2024 11:17,58.3863194,26.7187848,128.47028,23757
17:59.1,22/09/2024 11:17,58.3862893,26.7188561,128.8921,23779
18:00.1,22/09/2024 11:18,58.386258,26.7189331,127.3677,23800
18:01.1,22/09/2024 11:18,58.3862265,26.719003,132.26466,23822
18:02.1,22/09/2024 11:18,58.3861967,26.7190637,133.43888,23844
18:03.1,22/09/2024 11:18,58.3861711,26.7191192,130.06698,23866
18:04.1,22/09/2024 11:18,58.3861503,26.7191696,127.17412,23888
18:05.1,22/09/2024 11:18,58.3861278,26.7192278,126.85552,23931
18:06.1,22/09/2024 11:18,58.3861012,26.7192932,129.05832,23953
18:07.1,22/09/2024 11:18,58.3860703,26.7193615,131.9854,23975
18:08.1,22/09/2024 11:18,58.3860375,26.719434,130.7739,23997
18:09.1,22/09/2024 11:18,58.3860032,26.7195101,131.3018,24019
18:10.1,22/09/2024 11:18,58.3859677,26.7195882,131.2196,24040
18:11.1,22/09/2024 11:18,58.3859321,26.7196699,129.40778,24062
18:12.1,22/09/2024 11:18,58.3858971,26.7197535,128.53758,24084
18:13.1,22/09/2024 11:18,58.3858623,26.7198384,127.524,24106
18:14.1,22/09/2024 11:18,58.3858274,26.7199238,128.06752,24128
18:15.1,22/09/2024 11:18,58.3857915,26.720008,129.49152,24171
18:16.1,22/09/2024 11:18,58.3857552,26.7200924,129.27186,24193
18:17.1,22/09/2024 11:18,58.3857199,26.720175,128.84072,24215
18:18.1,22/09/2024 11:18,58.3856886,26.7202512,127.31828,24237
18:19.1,22/09/2024 11:18,58.3856633,26.720314,127.32628,24259
18:20.1,22/09/2024 11:18,58.3856437,26.7203544,135.9142,24280
18:21.1,22/09/2024 11:18,58.3856267,26.7203687,168.20772,24302
18:22.1,22/09/2024 11:18,58.3856086,26.7203588,205.20054,24324
18:23.1,22/09/2024 11:18,58.3855903,26.7203416,206.02104,24346
18:24.1,22/09/2024 11:18,58.3855754,26.7203297,200.53248,24368
18:25.1,22/09/2024 11:18,58.3855632,26.7203179,209.61242,24411
18:26.1,22/09/2024 11:18,58.3855518,26.7202994,223.3706,24433
18:27.1,22/09/2024 11:18,58.3855338,26.7202714,217.79448,24455
18:28.1,22/09/2024 11:18,58.3855144,26.7202407,220.25252,24477
18:29.1,22/09/2024 11:18,58.3854922,26.720202,223.0236,24499
18:30.1,22/09/2024 11:18,58.3854654,26.7201524,224.0102,24520
18:31.1,22/09/2024 11:18,58.385435,26.720097,223.52982,24542
18:32.1,22/09/2024 11:18,58.3854033,26.7200393,223.46466,24564
18:33.1,22/09/2024 11:18,58.3853719,26.7199797,225.34064,24586
18:34.1,22/09/2024 11:18,58.3853401,26.719918,225.18656,24608
18:35.1,22/09/2024 11:18,58.3853085,26.7198566,225.47392,24651
18:36.1,22/09/2024 11:18,58.3852767,26.7198002,221.70314,24673
18:37.1,22/09/2024 11:18,58.3852422,26.7197436,220.38324,24695
18:38.1,22/09/2024 11:18,58.385207,26.7196829,223.00892,24717
18:39.1,22/09/2024 11:18,58.3851704,26.7196191,222.4676,24739
18:40.1,22/09/2024 11:18,58.385133,26.7195519,223.70096,24760
18:41.1,22/09/2024 11:18,58.385095,26.7194821,223.5733,24782
18:42.1,22/09/2024 11:18,58.3850579,26.71941,225.91724,24804
18:43.1,22/09/2024 11:18,58.3850237,26.7193413,226.37486,24826
18:44.1,22/09/2024 11:18,58.3849948,26.7192837,225.63896,24848
18:45.1,22/09/2024 11:18,58.3849708,26.7192414,220.53586,24891
18:46.1,22/09/2024 11:18,58.3849501,26.7192039,225.00468,24913
18:47.1,22/09/2024 11:18,58.3849278,26.7191588,227.13026,24935
18:48.1,22/09/2024 11:18,58.3848991,26.719106,222.96282,24957
18:49.1,22/09/2024 11:18,58.3848658,26.7190468,222.87368,24979
18:50.1,22/09/2024 11:18,58.3848327,26.7189855,224.44198,25000
18:51.1,22/09/2024 11:18,58.3848003,26.7189246,224.86702,25022
18:52.1,22/09/2024 11:18,58.3847658,26.7188605,223.80476,25044
18:53.1,22/09/2024 11:18,58.3847287,26.7187944,222.6537,25066
18:54.1,22/09/2024 11:18,58.3846915,26.7187236,225.59268,25088
18:55.1,22/09/2024 11:18,58.3846529,26.718654,222.51398,25131
18:56.1,22/09/2024 11:18,58.3846144,26.7185873,222.04222,25153
18:57.1,22/09/2024 11:18,58.3845793,26.7185263,222.7276,25175
18:58.1,22/09/2024 11:18,58.3845465,26.7184668,224.12514,25197
18:59.1,22/09/2024 11:18,58.3845134,26.7184085,221.7742,25219
19:00.1,22/09/2024 11:19,58.3844818,26.718352,223.29542,25240
19:01.1,22/09/2024 11:19,58.3844531,26.7183007,223.11104,25262
19:02.1,22/09/2024 11:19,58.3844252,26.7182487,224.7083,25284
19:03.1,22/09/2024 11:19,58.3844041,26.7182036,230.1352,25306
19:04.1,22/09/2024 11:19,58.384391,26.7181677,240.9785,25328
19:05.1,22/09/2024 11:19,58.384388,26.7181269,269.93646,25371
19:06.1,22/09/2024 11:19,58.3843966,26.71808,295.53884,25393
19:07.1,22/09/2024 11:19,58.384417,26.7180337,314.77596,25415
19:08.1,22/09/2024 11:19,58.3844453,26.7179834,317.87014,25437
19:09.1,22/09/2024 11:19,58.3844768,26.717924,314.59674,25459
19:10.1,22/09/2024 11:19,58.3845091,26.7178614,314.66404,25480
19:11.1,22/09/2024 11:19,58.3845424,26.717803,317.97102,25502
19:12.1,22/09/2024 11:19,58.3845757,26.7177378,313.04722,25524
19:13.1,22/09/2024 11:19,58.3846104,26.7176676,313.14772,25546
19:14.1,22/09/2024 11:19,58.3846466,26.7175931,313.03668,25568
19:15.1,22/09/2024 11:19,58.3846837,26.7175189,313.8057,25611
19:16.1,22/09/2024 11:19,58.3847181,26.7174492,313.01896,25633
19:17.1,22/09/2024 11:19,58.38475,26.7173853,313.77088,25655
19:18.1,22/09/2024 11:19,58.38478,26.7173254,313.88132,25677
19:19.1,22/09/2024 11:19,58.3848071,26.7172691,312.0504,25699
19:20.1,22/09/2024 11:19,58.3848343,26.7172132,313.2028,25720
19:21.1,22/09/2024 11:19,58.3848615,26.7171608,315.26378,25742
19:22.1,22/09/2024 11:19,58.3848887,26.7171119,317.57604,25764
19:23.1,22/09/2024 11:19,58.384917,26.7170592,314.97842,25786
19:24.1,22/09/2024 11:19,58.3849453,26.7170021,312.72148,25808
19:25.1,22/09/2024 11:19,58.3849739,26.7169438,313.42774,25851
19:26.1,22/09/2024 11:19,58.3850023,26.7168853,312.6117,25873
19:27.1,22/09/2024 11:19,58.3850324,26.7168266,315.1942,25895
19:28.1,22/09/2024 11:19,58.3850631,26.7167664,314.77094,25917
19:29.1,22/09/2024 11:19,58.3850949,26.7167043,313.6572,25939
19:30.1,22/09/2024 11:19,58.3851268,26.7166398,312.98254,25960
19:31.1,22/09/2024 11:19,58.3851611,26.7165729,315.06718,25982
19:32.1,22/09/2024 11:19,58.385195,26.7165063,313.79572,26004
19:33.1,22/09/2024 11:19,58.385226,26.7164426,312.7492,26026
19:34.1,22/09/2024 11:19,58.3852566,26.7163827,315.62266,26048
19:35.1,22/09/2024 11:19,58.3852876,26.7163212,313.10544,26091
19:36.1,22/09/2024 11:19,58.3853185,26.71626,314.2328,26113
19:37.1,22/09/2024 11:19,58.3853482,26.7161993,312.66212,26135
19:38.1,22/09/2024 11:19,58.3853769,26.7161434,315.14982,26157
19:39.1,22/09/2024 11:19,58.3854038,26.7160945,316.57276,26179
19:40.1,22/09/2024 11:19,58.3854256,26.7160561,317.6642,26200
19:41.1,22/09/2024 11:19,58.3854408,26.716031,320.77066,26222
19:42.1,22/09/2024 11:19,58.3854549,26.7160113,324.56758,26244
19:43.1,22/09/2024 11:19,58.3854666,26.7159876,308.38168,26266
19:44.1,22/09/2024 11:19,58.3854798,26.7159546,306.68542,26288
19:45.1,22/09/2024 11:19,58.3854972,26.7159168,312.8181,26331
19:46.1,22/09/2024 11:19,58.3855185,26.7158701,310.52354,26353
19:47.1,22/09/2024 11:19,58.385545,26.7158116,310.94758,26375
19:48.1,22/09/2024 11:19,58.3855766,26.7157491,315.26934,26397
19:49.1,22/09/2024 11:19,58.3856066,26.7156914,314.65848,26419
19:50.1,22/09/2024 11:19,58.3856368,26.7156348,315.82326,26440
19:51.1,22/09/2024 11:19,58.3856673,26.7155769,315.21592,26462
19:52.1,22/09/2024 11:19,58.3856988,26.715518,315.25832,26484
19:53.1,22/09/2024 11:19,58.3857302,26.715456,313.59928,26506
19:54.1,22/09/2024 11:19,58.3857614,26.7153951,315.0549,26528
19:55.1,22/09/2024 11:19,58.3857938,26.7153354,316.5555,26571
19:56.1,22/09/2024 11:19,58.3858241,26.715275,312.64888,26593
19:57.1,22/09/2024 11:19,58.3858518,26.7152167,312.47996,26615
19:58.1,22/09/2024 11:19,58.3858795,26.7151614,314.94536,26637
19:59.1,22/09/2024 11:19,58.3859088,26.7151058,315.5415,26659
20:00.1,22/09/2024 11:20,58.3859386,26.7150474,313.7289,26680
20:01.1,22/09/2024 11:20,58.3859666,26.7149861,310.22862,26702
20:02.1,22/09/2024 11:20,58.3859929,26.714927,311.03468,26724
20:03.1,22/09/2024 11:20,58.3860174,26.7148743,312.08028,26746
20:04.1,22/09/2024 11:20,58.3860398,26.7148319,317.1832,26768
20:05.1,22/09/2024 11:20,58.3860586,26.7148058,328.47642,26811
20:06.1,22/09/2024 11:20,58.3860719,26.7147875,322.52546,26833
20:07.1,22/09/2024 11:20,58.3860807,26.7147691,309.82998,26855
20:08.1,22/09/2024 11:20,58.3860883,26.7147486,305.93798,26877
20:09.1,22/09/2024 11:20,58.3860961,26.7147202,297.25856,26899
20:10.1,22/09/2024 11:20,58.3861041,26.7146824,292.45572,26920
20:11.1,22/09/2024 11:20,58.3861117,26.7146477,293.13058,26942
20:12.1,22/09/2024 11:20,58.3861214,26.7146201,308.22978,26964
